benchmark,task_type,gov_config,seed,adversarial_fraction,screening_strength,p,completion_rate,efficiency,fidelity,capability_ratio,safety_score,gov_audit_rate,gov_circuit_breaker_enabled,gov_circuit_breaker_sensitivity,gov_min_stake,gov_bandwidth_cap,gov_confirmation_gates,capability
distributed_allocation_v1,coordination,light_screen_0.6,28,0.2,0.6,0.9848616499201466,0.9810770624001832,1.0,0.9810770624001832,0.9810770624001832,0.19621541248003666,0.15,False,,1.0,85,0,0.9829693561601648
distributed_allocation_v1,coordination,tight_screen_0.6,29,0.2,0.6,0.7709383487649228,0.9136729359561535,0.2,0.9136729359561535,0.9136729359561535,0.1827345871912307,0.8,True,0.6,6.0,30,2,0.8423056423605382
distributed_allocation_v1,coordination,moderate_screen_0.6,29,0.2,0.6,0.7728256648006278,0.9035320810007847,0.25,0.9035320810007847,0.9035320810007847,0.18070641620015696,0.5,True,0.4,4.0,50,1,0.8381788729007061
distributed_allocation_v1,coordination,light_screen_0.6,29,0.2,0.6,0.9905676450952243,0.9882095563690305,1.0,0.9882095563690305,0.9882095563690305,0.19764191127380612,0.15,False,,1.0,85,0,0.9893886007321274
distributed_allocation_v1,coordination,tight_screen_0.7,0,0.2,0.7,0.7525915783473336,0.8907394729341669,0.2,0.8907394729341669,0.8907394729341669,0.1781478945868334,0.8,True,0.6,6.0,30,2,0.8216655256407501
distributed_allocation_v1,coordination,moderate_screen_0.7,0,0.2,0.7,0.7881940857839267,0.9227426072299083,0.25,0.9227426072299083,0.9227426072299083,0.18454852144598166,0.5,True,0.4,4.0,50,1,0.8554683465069175
distributed_allocation_v1,coordination,light_screen_0.7,0,0.2,0.7,0.989440072210338,0.9868000902629225,1.0,0.9868000902629225,0.9868000902629225,0.19736001805258452,0.15,False,,1.0,85,0,0.9881200812366301
distributed_allocation_v1,coordination,tight_screen_0.7,1,0.2,0.7,0.6828588347707946,0.8035735434634932,0.2,0.8035735434634932,0.8035735434634932,0.16071470869269866,0.8,True,0.6,6.0,30,2,0.7432161891171438
distributed_allocation_v1,coordination,moderate_screen_0.7,1,0.2,0.7,0.7216904473854837,0.8396130592318547,0.25,0.8396130592318547,0.8396130592318547,0.16792261184637094,0.5,True,0.4,4.0,50,1,0.7806517533086691
distributed_allocation_v1,coordination,light_screen_0.7,1,0.2,0.7,0.9754961196042347,0.9693701495052933,1.0,0.9693701495052933,0.9693701495052933,0.19387402990105868,0.15,False,,1.0,85,0,0.972433134554764
distributed_allocation_v1,coordination,tight_screen_0.7,2,0.2,0.7,0.7371744840729528,0.871468105091191,0.2,0.871468105091191,0.871468105091191,0.1742936210182382,0.8,True,0.6,6.0,30,2,0.8043212945820719
distributed_allocation_v1,coordination,moderate_screen_0.7,2,0.2,0.7,0.8102427524680225,0.9503034405850281,0.25,0.9503034405850281,0.9503034405850281,0.19006068811700563,0.5,True,0.4,4.0,50,1,0.8802730965265252
distributed_allocation_v1,coordination,light_screen_0.7,2,0.2,0.7,0.9774362006907575,0.9717952508634469,1.0,0.9717952508634469,0.9717952508634469,0.1943590501726894,0.15,False,,1.0,85,0,0.9746157257771021
distributed_allocation_v1,coordination,tight_screen_0.7,3,0.2,0.7,0.7870193475127206,0.9337741843909008,0.2,0.9337741843909008,0.9337741843909008,0.18675483687818017,0.8,True,0.6,6.0,30,2,0.8603967659518106
distributed_allocation_v1,coordination,moderate_screen_0.7,3,0.2,0.7,0.8052911864221275,0.9441139830276593,0.25,0.9441139830276593,0.9441139830276593,0.18882279660553186,0.5,True,0.4,4.0,50,1,0.8747025847248934
distributed_allocation_v1,coordination,light_screen_0.7,3,0.2,0.7,0.9856812538015198,0.9821015672518999,1.0,0.9821015672518999,0.9821015672518999,0.19642031345038,0.15,False,,1.0,85,0,0.9838914105267099
distributed_allocation_v1,coordination,tight_screen_0.7,4,0.2,0.7,0.7636424234339545,0.9045530292924431,0.2,0.9045530292924431,0.9045530292924431,0.18091060585848862,0.8,True,0.6,6.0,30,2,0.8340977263631988
distributed_allocation_v1,coordination,moderate_screen_0.7,4,0.2,0.7,0.7775586131430338,0.9094482664287922,0.25,0.9094482664287922,0.9094482664287922,0.18188965328575846,0.5,True,0.4,4.0,50,1,0.8435034397859129
distributed_allocation_v1,coordination,light_screen_0.7,4,0.2,0.7,0.9829461724520157,0.9786827155650195,1.0,0.9786827155650195,0.9786827155650195,0.19573654311300392,0.15,False,,1.0,85,0,0.9808144440085175
distributed_allocation_v1,coordination,tight_screen_0.7,5,0.2,0.7,0.7761934750195463,0.9202418437744329,0.2,0.9202418437744329,0.9202418437744329,0.1840483687548866,0.8,True,0.6,6.0,30,2,0.8482176593969897
distributed_allocation_v1,coordination,moderate_screen_0.7,5,0.2,0.7,0.7201734259921575,0.8377167824901968,0.25,0.8377167824901968,0.8377167824901968,0.16754335649803936,0.5,True,0.4,4.0,50,1,0.7789451042411771
distributed_allocation_v1,coordination,light_screen_0.7,5,0.2,0.7,0.9882617129302429,0.9853271411628037,1.0,0.9853271411628037,0.9853271411628037,0.19706542823256076,0.15,False,,1.0,85,0,0.9867944270465233
distributed_allocation_v1,coordination,tight_screen_0.7,6,0.2,0.7,0.6901081618624303,0.8126352023280379,0.2,0.8126352023280379,0.8126352023280379,0.1625270404656076,0.8,True,0.6,6.0,30,2,0.7513716820952341
distributed_allocation_v1,coordination,moderate_screen_0.7,6,0.2,0.7,0.804571559146682,0.9432144489333525,0.25,0.9432144489333525,0.9432144489333525,0.18864288978667051,0.5,True,0.4,4.0,50,1,0.8738930040400174
distributed_allocation_v1,coordination,light_screen_0.7,6,0.2,0.7,0.9914625644531585,0.9893282055664481,1.0,0.9893282055664481,0.9893282055664481,0.19786564111328964,0.15,False,,1.0,85,0,0.9903953850098032
distributed_allocation_v1,coordination,tight_screen_0.7,7,0.2,0.7,0.7711514209563719,0.9139392761954649,0.2,0.9139392761954649,0.9139392761954649,0.182787855239093,0.8,True,0.6,6.0,30,2,0.8425453485759185
distributed_allocation_v1,coordination,moderate_screen_0.7,7,0.2,0.7,0.8130051742388733,0.9537564677985917,0.25,0.9537564677985917,0.9537564677985917,0.19075129355971834,0.5,True,0.4,4.0,50,1,0.8833808210187325
distributed_allocation_v1,coordination,light_screen_0.7,7,0.2,0.7,0.9720297173132855,0.965037146641607,1.0,0.965037146641607,0.965037146641607,0.1930074293283214,0.15,False,,1.0,85,0,0.9685334319774462
distributed_allocation_v1,coordination,tight_screen_0.7,8,0.2,0.7,0.6982556081760373,0.8228195102200465,0.2,0.8228195102200465,0.8228195102200465,0.1645639020440093,0.8,True,0.6,6.0,30,2,0.7605375591980419
distributed_allocation_v1,coordination,moderate_screen_0.7,8,0.2,0.7,0.7762948292651065,0.9078685365813831,0.25,0.9078685365813831,0.9078685365813831,0.18157370731627664,0.5,True,0.4,4.0,50,1,0.8420816829232448
distributed_allocation_v1,coordination,light_screen_0.7,8,0.2,0.7,0.9929631237462302,0.9912039046827877,1.0,0.9912039046827877,0.9912039046827877,0.19824078093655756,0.15,False,,1.0,85,0,0.9920835142145089
distributed_allocation_v1,coordination,tight_screen_0.7,9,0.2,0.7,0.736436348917948,0.870545436147435,0.2,0.870545436147435,0.870545436147435,0.174109087229487,0.8,True,0.6,6.0,30,2,0.8034908925326916
distributed_allocation_v1,coordination,moderate_screen_0.7,9,0.2,0.7,0.7226528966822516,0.8408161208528145,0.25,0.8408161208528145,0.8408161208528145,0.16816322417056292,0.5,True,0.4,4.0,50,1,0.7817345087675331
