mode,detection,write_pref,side_host_attention,side_routing,side_task_overlap,side_deadline_pressure,seed,epoch,reset,mean_infection,max_infection,cache_corruption,tier3_poisoning,promotion_accuracy,side_teardown,side_active,side_teardown_count,side_sweep_count,discovered_fraction,side_writes,sanctioned_writes,ungoverned_fraction,side_cache_corruption,side_entries,evader_fraction,population_attention,chosen_attention,substrate_gap,mean_side_value
deletion,0.0,0.7,,overlap,1.0,0.5,50,37,False,0.259993033806384,0.2600599475145968,0.0,0.5988372093023255,0.3481781376518219,False,True,0,0,1.0,17,26,0.3953488372093023,0.4,496,0.0,0.0,0.0,0.0,0.999999415592935
deletion,0.0,0.7,,overlap,1.0,0.5,50,38,False,0.24499477535478803,0.2450449606359476,0.0,0.5911602209944752,0.35797665369649806,False,True,0,0,1.0,24,17,0.5853658536585366,0.5,520,0.0,0.0,0.0,0.0,0.9999997994565216
deletion,0.0,0.7,,overlap,1.0,0.5,50,39,False,0.246246081516091,0.2462837204769607,0.0,0.5945945945945946,0.35361216730038025,False,True,0,0,1.0,16,27,0.37209302325581395,0.35,536,0.0,0.0,0.0,0.0,0.9999997996773228
deletion,0.0,0.7,,overlap,1.0,0.5,51,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
deletion,0.0,0.7,,overlap,1.0,0.5,51,1,False,0.0,0.0,0.14285714285714285,0.14285714285714285,0.8787878787878788,False,True,0,0,0.2,0,43,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
deletion,0.0,0.7,,overlap,1.0,0.5,51,2,False,0.03571428571428571,0.03571428571428571,0.2222222222222222,0.2222222222222222,0.8,False,True,0,0,0.3,1,36,0.02702702702702703,0.0,1,0.0,0.0,0.0,0.0,0.02147388372499999
deletion,0.0,0.7,,overlap,1.0,0.5,51,3,False,0.0744047619047619,0.08234126984126984,0.2,0.2727272727272727,0.6938775510204082,False,True,0,0,0.3,1,34,0.02857142857142857,0.5,2,0.0,0.0,0.0,0.0,0.5120470255652443
deletion,0.0,0.7,,overlap,1.0,0.5,51,4,False,0.11651785714285715,0.12842261904761904,0.15,0.2916666666666667,0.6363636363636364,False,True,0,0,0.4,8,39,0.1702127659574468,0.6,10,0.0,0.0,0.0,0.0,0.9057847055538288
deletion,0.0,0.7,,overlap,1.0,0.5,51,5,False,0.14899553571428573,0.1900669642857143,0.05,0.32142857142857145,0.609375,False,True,0,0,0.4,7,37,0.1590909090909091,0.5882352941176471,17,0.0,0.0,0.0,0.0,0.9595908944141994
deletion,0.0,0.7,,overlap,1.0,0.5,51,6,False,0.15308068539915967,0.2223296349789916,0.05,0.375,0.5857142857142857,False,True,0,0,0.5,12,35,0.2553191489361702,0.45,29,0.0,0.0,0.0,0.0,0.9468172621750679
deletion,0.0,0.7,,overlap,1.0,0.5,51,7,False,0.14873908547794118,0.2292472262342437,0.0,0.38235294117647056,0.5657894736842105,False,True,0,0,0.7,12,34,0.2608695652173913,0.4,41,0.0,0.0,0.0,0.0,0.9212247111730589
deletion,0.0,0.7,,overlap,1.0,0.5,51,8,False,0.14012574267988445,0.22193541967568275,0.0,0.43243243243243246,0.5308641975308642,False,True,0,0,0.8,15,33,0.3125,0.45,56,0.0,0.0,0.0,0.0,0.9555227274037666
deletion,0.0,0.7,,overlap,1.0,0.5,51,9,False,0.14527287843848474,0.22270156475676206,0.0,0.4444444444444444,0.5280898876404494,False,True,0,0,0.8,19,18,0.5135135135135135,0.55,75,0.0,0.0,0.0,0.0,0.9637536737503462
deletion,0.0,0.7,,overlap,1.0,0.5,51,10,False,0.15806180168600645,0.23577617356757155,0.0,0.47058823529411764,0.5,False,True,0,0,0.9,17,22,0.4358974358974359,0.6,92,0.0,0.0,0.0,0.0,0.9782243230998509
deletion,0.0,0.7,,overlap,1.0,0.5,51,11,False,0.1828320655502191,0.2518321301756787,0.0,0.49122807017543857,0.49038461538461536,False,True,0,0,0.9,17,18,0.4857142857142857,0.65,109,0.0,0.0,0.0,0.0,0.9869014309339083
deletion,0.0,0.7,,overlap,1.0,0.5,51,12,False,0.20676690630552147,0.270124097631759,0.0,0.47540983606557374,0.5,False,True,0,0,0.9,22,19,0.5365853658536586,0.4,131,0.0,0.0,0.0,0.0,0.9811134013962399
deletion,0.0,0.7,,overlap,1.0,0.5,51,13,False,0.19793232258628396,0.25259307322381924,0.0,0.5076923076923077,0.48672566371681414,False,True,0,0,1.0,20,24,0.45454545454545453,0.55,151,0.0,0.0,0.0,0.0,0.9894364273920542
deletion,0.0,0.7,,overlap,1.0,0.5,51,14,False,0.217199241939713,0.2581948049178644,0.0,0.5,0.475,False,True,0,0,1.0,22,22,0.5,0.55,173,0.0,0.0,0.0,0.0,0.9624651620559692
deletion,0.0,0.7,,overlap,1.0,0.5,51,15,False,0.23164943145478473,0.2623961036883983,0.0,0.5,0.46511627906976744,False,True,0,0,1.0,18,20,0.47368421052631576,0.5,191,0.0,0.0,0.0,0.0,0.986318509593775
deletion,0.0,0.7,,overlap,1.0,0.5,51,16,False,0.23623707359108856,0.25929707776629873,0.0,0.5125,0.4552238805970149,False,True,0,0,1.0,27,19,0.5869565217391305,0.55,218,0.0,0.0,0.0,0.0,0.9973328233828684
deletion,0.0,0.7,,overlap,1.0,0.5,51,17,False,0.24592780519331642,0.26322280832472406,0.0,0.5172413793103449,0.4507042253521127,False,True,0,0,1.0,17,21,0.4473684210526316,0.55,235,0.0,0.0,0.0,0.0,0.9991153210882124
deletion,0.0,0.7,,overlap,1.0,0.5,51,18,False,0.25319585389498733,0.266167106243543,0.0,0.5217391304347826,0.44594594594594594,False,True,0,0,1.0,17,27,0.38636363636363635,0.45,252,0.0,0.0,0.0,0.0,0.9996431185695563
deletion,0.0,0.7,,overlap,1.0,0.5,51,19,False,0.2461468904212405,0.25587532968265725,0.0,0.5151515151515151,0.45161290322580644,False,True,0,0,1.0,26,16,0.6190476190476191,0.4,278,0.0,0.0,0.0,0.0,0.9998426991912244
deletion,0.0,0.7,,overlap,1.0,0.5,51,20,False,0.23461016781593033,0.24190649726199293,0.0,0.5242718446601942,0.4472049689440994,False,True,0,0,1.0,15,26,0.36585365853658536,0.45,293,0.0,0.0,0.0,0.0,0.9999217590355769
deletion,0.0,0.7,,overlap,1.0,0.5,51,21,False,0.23220762586194774,0.2376798729464947,0.0,0.5454545454545454,0.4319526627218935,False,True,0,0,1.0,21,14,0.6,0.45,314,0.0,0.0,0.0,0.0,0.9999716402247227
deletion,0.0,0.7,,overlap,1.0,0.5,51,22,False,0.23040571939646082,0.23450990470987101,0.0,0.5565217391304348,0.4228571428571429,False,True,0,0,1.0,18,18,0.5,0.4,332,0.0,0.0,0.0,0.0,0.9999864926011686
deletion,0.0,0.7,,overlap,1.0,0.5,51,23,False,0.2228042895473456,0.22588242853240326,0.0,0.5491803278688525,0.4262295081967213,False,True,0,0,1.0,19,23,0.4523809523809524,0.45,351,0.0,0.0,0.0,0.0,0.9999948210966666
deletion,0.0,0.7,,overlap,1.0,0.5,51,24,False,0.2233532171605092,0.22566182139930244,0.0,0.5555555555555556,0.41578947368421054,False,True,0,0,1.0,23,21,0.5227272727272727,0.4,374,0.0,0.0,0.0,0.0,0.9999968190656571
deletion,0.0,0.7,,overlap,1.0,0.5,51,25,False,0.2175149128703819,0.21924636604947684,0.0,0.562962962962963,0.4079601990049751,False,True,0,0,1.0,17,23,0.425,0.35,391,0.0,0.0,0.0,0.0,0.9999981317802418
deletion,0.0,0.7,,overlap,1.0,0.5,51,26,False,0.20688618465278644,0.20818477453710765,0.0,0.5611510791366906,0.4097560975609756,False,True,0,0,1.0,26,26,0.5,0.5,417,0.0,0.0,0.0,0.0,0.9999993805434635
deletion,0.0,0.7,,overlap,1.0,0.5,51,27,False,0.2176646384895898,0.21863858090283073,0.0,0.5655172413793104,0.4,False,True,0,0,1.0,15,23,0.39473684210526316,0.4,432,0.0,0.0,0.0,0.0,0.9999995324595494
deletion,0.0,0.7,,overlap,1.0,0.5,51,28,False,0.2132484788671924,0.21397893567712306,0.0,0.5761589403973509,0.39545454545454545,False,True,0,0,1.0,15,25,0.375,0.55,447,0.0,0.0,0.0,0.0,0.99999971067673
deletion,0.0,0.7,,overlap,1.0,0.5,51,29,False,0.22868635915039429,0.2292342017578423,0.0,0.577922077922078,0.3920704845814978,False,True,0,0,1.0,17,25,0.40476190476190477,0.35,464,0.0,0.0,0.0,0.0,0.9999997236017334
deletion,0.0,0.7,,overlap,1.0,0.5,51,30,False,0.21526476936279573,0.21567565131838173,0.0,0.5786163522012578,0.39574468085106385,False,True,0,0,1.0,22,14,0.6111111111111112,0.6,486,0.0,0.0,0.0,0.0,0.9999998067462853
deletion,0.0,0.7,,overlap,1.0,0.5,51,31,False,0.2364485770220968,0.2367567384887863,0.0,0.5748502994011976,0.38934426229508196,False,True,0,0,1.0,23,18,0.5609756097560976,0.45,509,0.0,0.0,0.0,0.0,0.9999998088326965
deletion,0.0,0.7,,overlap,1.0,0.5,51,32,False,0.2335864327665726,0.23381755386658973,0.0,0.5714285714285714,0.391304347826087,False,True,0,0,1.0,22,19,0.5365853658536586,0.7,531,0.0,0.0,0.0,0.0,0.9999998097935346
deletion,0.0,0.7,,overlap,1.0,0.5,51,33,False,0.26268982457492945,0.26286316539994226,0.0,0.5730337078651685,0.38910505836575876,False,True,0,0,1.0,24,23,0.5106382978723404,0.6,555,0.0,0.0,0.0,0.0,0.9999999345004296
deletion,0.0,0.7,,overlap,1.0,0.5,51,34,False,0.27201736843119706,0.2721473740499567,0.0,0.5769230769230769,0.38257575757575757,False,True,0,0,1.0,29,23,0.5576923076923077,0.55,584,0.0,0.0,0.0,0.0,0.9999999680379295
deletion,0.0,0.7,,overlap,1.0,0.5,51,35,False,0.2727630263233978,0.2728605305374675,0.0,0.574468085106383,0.38095238095238093,False,True,0,0,1.0,16,17,0.48484848484848486,0.65,600,0.0,0.0,0.0,0.0,0.9999999680497151
deletion,0.0,0.7,,overlap,1.0,0.5,51,36,False,0.2858222697425483,0.28589539790310065,0.0,0.578125,0.3776978417266187,False,True,0,0,1.0,23,12,0.6571428571428571,0.3,623,0.0,0.0,0.0,0.0,0.9999999776385355
deletion,0.0,0.7,,overlap,1.0,0.5,51,37,False,0.25186670230691127,0.25192154842732545,0.0,0.5808080808080808,0.3767605633802817,False,True,0,0,1.0,19,22,0.4634146341463415,0.75,642,0.0,0.0,0.0,0.0,0.9999999946110331
deletion,0.0,0.7,,overlap,1.0,0.5,51,38,False,0.2826500267301834,0.2826911613204941,0.0,0.5911330049261084,0.3724137931034483,False,True,0,0,1.0,21,23,0.4772727272727273,0.5,663,0.0,0.0,0.0,0.0,0.9999999946404767
deletion,0.0,0.7,,overlap,1.0,0.5,51,39,False,0.2744875200476376,0.2745183709903706,0.0,0.5885167464114832,0.37373737373737376,False,True,0,0,1.0,17,20,0.4594594594594595,0.55,680,0.0,0.0,0.0,0.0,0.9999999962484338
deletion,0.0,0.7,,overlap,1.0,1.0,42,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.1,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
deletion,0.0,0.7,,overlap,1.0,1.0,42,1,False,0.0,0.0,0.42857142857142855,0.42857142857142855,0.8181818181818182,False,True,0,0,0.1,1,51,0.019230769230769232,0.0,1,0.0,0.0,0.0,0.0,0.058824499999999974
deletion,0.0,0.7,,overlap,1.0,1.0,42,2,False,0.09948979591836735,0.10714285714285714,0.5555555555555556,0.5555555555555556,0.7407407407407407,False,True,0,0,0.1,0,41,0.0,0.0,1,0.0,0.0,0.0,0.0,0.028824004999999986
deletion,0.0,0.7,,overlap,1.0,1.0,42,3,False,0.20358560090702946,0.21924603174603174,0.6875,0.6875,0.6216216216216216,False,True,0,0,0.1,0,37,0.0,0.0,1,0.0,0.0,0.0,0.0,0.014123762449999992
deletion,0.0,0.7,,overlap,1.0,1.0,42,4,False,0.31228741496598644,0.33630952380952384,0.6666666666666666,0.6666666666666666,0.6052631578947368,False,True,0,0,0.2,0,44,0.0,0.0,1,0.0,0.0,0.0,0.0,0.006920643600499995
deletion,0.0,0.7,,overlap,1.0,1.0,42,5,False,0.3770727040816327,0.41889880952380953,0.7,0.7391304347826086,0.5333333333333333,False,True,0,0,0.5,1,36,0.02702702702702703,0.0,2,0.0,0.0,0.0,0.0,0.32669555768212244
deletion,0.0,0.7,,overlap,1.0,1.0,42,6,False,0.40780452806122447,0.48917410714285714,0.65,0.72,0.5319148936170213,False,True,0,0,0.5,19,28,0.40425531914893614,0.65,21,0.0,0.0,0.0,0.0,0.8141005768156958
deletion,0.0,0.7,,overlap,1.0,1.0,42,7,False,0.46835339604591836,0.5293805803571429,0.6,0.7333333333333333,0.5094339622641509,False,True,0,0,0.6,16,23,0.41025641025641024,0.5,37,0.0,0.0,0.0,0.0,0.9498323784354138
deletion,0.0,0.7,,overlap,1.0,1.0,42,8,False,0.49412218989158163,0.5470354352678571,0.55,0.71875,0.5178571428571429,False,True,0,0,0.8,26,21,0.5531914893617021,0.65,63,0.0,0.0,0.0,0.0,0.9775960324198785
deletion,0.0,0.7,,overlap,1.0,1.0,42,9,False,0.5170202138472576,0.5602765764508929,0.45,0.6857142857142857,0.5254237288135594,False,True,0,0,0.9,29,15,0.6590909090909091,0.75,92,0.0,0.0,0.0,0.0,0.9608781756264366
deletion,0.0,0.7,,overlap,1.0,1.0,42,10,False,0.5324080175283005,0.5702074323381697,0.45,0.6857142857142857,0.5254237288135594,False,True,0,0,1.0,41,11,0.7884615384615384,0.65,133,0.0,0.0,0.0,0.0,0.9735438117499317
deletion,0.0,0.7,,overlap,1.0,1.0,42,11,False,0.5368060131462252,0.5651555742536274,0.45,0.6857142857142857,0.5254237288135594,False,True,0,0,1.0,44,1,0.9777777777777777,0.65,177,0.0,0.0,0.0,0.0,0.9850281555269096
deletion,0.0,0.7,,overlap,1.0,1.0,42,12,False,0.540104509859669,0.5613666806902206,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,42,0,1.0,0.6,219,0.0,0.0,0.0,0.0,0.9935777109675648
deletion,0.0,0.7,,overlap,1.0,1.0,42,13,False,0.5300783823947517,0.5460250105176654,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,42,0,1.0,0.6,261,0.0,0.0,0.0,0.0,0.9987688079698522
deletion,0.0,0.7,,overlap,1.0,1.0,42,14,False,0.5225587867960638,0.5345187578882491,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,46,0,1.0,0.55,307,0.0,0.0,0.0,0.0,0.9995454204143941
deletion,0.0,0.7,,overlap,1.0,1.0,42,15,False,0.5106690900970479,0.5196390684161868,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,49,0,1.0,0.55,356,0.0,0.0,0.0,0.0,0.9997354008169588
deletion,0.0,0.7,,overlap,1.0,1.0,42,16,False,0.5017518175727859,0.5084793013121401,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,39,0,1.0,0.6,395,0.0,0.0,0.0,0.0,0.9999287769049952
deletion,0.0,0.7,,overlap,1.0,1.0,42,17,False,0.5013138631795894,0.5063594759841051,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,45,0,1.0,0.75,440,0.0,0.0,0.0,0.0,0.9999670680441239
deletion,0.0,0.7,,overlap,1.0,1.0,42,18,False,0.519735397384692,0.5235196069880788,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,53,0,1.0,0.6,493,0.0,0.0,0.0,0.0,0.9999913547145243
deletion,0.0,0.7,,overlap,1.0,1.0,42,19,False,0.5148015480385191,0.5176397052410591,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,47,0,1.0,0.7,540,0.0,0.0,0.0,0.0,0.9999969490586755
deletion,0.0,0.7,,overlap,1.0,1.0,42,20,False,0.5236011610288893,0.5257297789307943,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,46,0,1.0,0.6,586,0.0,0.0,0.0,0.0,0.9999984727180029
deletion,0.0,0.7,,overlap,1.0,1.0,42,21,False,0.517700870771667,0.5192973341980958,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,43,0,1.0,0.85,629,0.0,0.0,0.0,0.0,0.9999994700548193
deletion,0.0,0.7,,overlap,1.0,1.0,42,22,False,0.5445256530787502,0.5457230006485718,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,49,0,1.0,0.5,678,0.0,0.0,0.0,0.0,0.9999996582120536
deletion,0.0,0.7,,overlap,1.0,1.0,42,23,False,0.5208942398090627,0.5217922504864289,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,45,0,1.0,0.5,723,0.0,0.0,0.0,0.0,0.9999997749476496
deletion,0.0,0.7,,overlap,1.0,1.0,42,24,False,0.5031706798567971,0.5038441878648217,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,45,0,1.0,0.7,768,0.0,0.0,0.0,0.0,0.9999998958336438
deletion,0.0,0.7,,overlap,1.0,1.0,42,25,False,0.5148780098925979,0.5153831408986163,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,57,0,1.0,0.55,825,0.0,0.0,0.0,0.0,0.9999999312060599
deletion,0.0,0.7,,overlap,1.0,1.0,42,26,False,0.5049085074194484,0.5052873556739622,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,45,0,1.0,0.45,870,0.0,0.0,0.0,0.0,0.9999999529457291
deletion,0.0,0.7,,overlap,1.0,1.0,42,27,False,0.48493138056458623,0.48521551675547164,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,40,0,1.0,0.7,910,0.0,0.0,0.0,0.0,0.9999999833049877
deletion,0.0,0.7,,overlap,1.0,1.0,42,28,False,0.5011985354234397,0.5014116375666038,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,45,0,1.0,0.7,955,0.0,0.0,0.0,0.0,0.9999999885701255
deletion,0.0,0.7,,overlap,1.0,1.0,42,29,False,0.5133989015675798,0.5135587281749528,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,50,0,1.0,0.65,1005,0.0,0.0,0.0,0.0,0.999999997137911
deletion,0.0,0.7,,overlap,1.0,1.0,42,30,False,0.5162991761756849,0.5164190461312146,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,44,0,1.0,0.5,1049,0.0,0.0,0.0,0.0,0.9999999989904614
deletion,0.0,0.7,,overlap,1.0,1.0,42,31,False,0.4997243821317636,0.49981428459841093,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,45,0,1.0,0.7,1094,0.0,0.0,0.0,0.0,0.9999999992950238
deletion,0.0,0.7,,overlap,1.0,1.0,42,32,False,0.5122932865988227,0.5123607134488082,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,50,0,1.0,0.55,1144,0.0,0.0,0.0,0.0,0.9999999998892415
deletion,0.0,0.7,,overlap,1.0,1.0,42,33,False,0.502969964949117,0.5030205350866062,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,49,0,1.0,0.55,1193,0.0,0.0,0.0,0.0,0.9999999999620283
deletion,0.0,0.7,,overlap,1.0,1.0,42,34,False,0.49597747371183776,0.49601540131495464,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,41,0,1.0,0.55,1234,0.0,0.0,0.0,0.0,0.9999999999814188
deletion,0.0,0.7,,overlap,1.0,1.0,42,35,False,0.4907331052838784,0.490761550986216,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,51,0,1.0,0.65,1285,0.0,0.0,0.0,0.0,0.9999999999940163
deletion,0.0,0.7,,overlap,1.0,1.0,42,36,False,0.4992998289629088,0.499321163239662,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,44,0,1.0,0.55,1329,0.0,0.0,0.0,0.0,0.9999999999955447
deletion,0.0,0.7,,overlap,1.0,1.0,42,37,False,0.4932248717221816,0.49324087242974657,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,43,0,1.0,0.65,1372,0.0,0.0,0.0,0.0,0.9999999999971896
deletion,0.0,0.7,,overlap,1.0,1.0,42,38,False,0.5011686537916361,0.50118065432231,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,42,0,1.0,0.4,1414,0.0,0.0,0.0,0.0,0.9999999999990358
deletion,0.0,0.7,,overlap,1.0,1.0,42,39,False,0.4758764903437272,0.4758854907417325,0.4,0.6666666666666666,0.5333333333333333,False,True,0,0,1.0,40,0,1.0,0.65,1454,0.0,0.0,0.0,0.0,0.999999999999325
deletion,0.0,0.7,,overlap,1.0,1.0,43,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
deletion,0.0,0.7,,overlap,1.0,1.0,43,1,False,0.0,0.0,0.09090909090909091,0.09090909090909091,0.8518518518518519,False,True,0,0,0.0,0,50,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
deletion,0.0,0.7,,overlap,1.0,1.0,43,2,False,0.022727272727272728,0.022727272727272728,0.3157894736842105,0.3157894736842105,0.7222222222222222,False,True,0,0,0.1,0,34,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
deletion,0.0,0.7,,overlap,1.0,1.0,43,3,False,0.09599282296650717,0.09599282296650717,0.2,0.38461538461538464,0.6304347826086957,False,True,0,0,0.1,1,32,0.030303030303030304,0.0,1,0.0,0.0,0.0,0.0,0.35
deletion,0.0,0.7,,overlap,1.0,1.0,43,4,False,0.1184231886534518,0.12199461722488038,0.15,0.40625,0.6037735849056604,False,True,0,0,0.1,1,33,0.029411764705882353,0.0,2,0.0,0.0,0.0,0.0,0.12004999999999996
deletion,0.0,0.7,,overlap,1.0,1.0,43,5,False,0.12363882006151741,0.12899596291866028,0.15,0.4444444444444444,0.5483870967741935,False,True,0,0,0.2,1,35,0.027777777777777776,0.0,3,0.0,0.0,0.0,0.0,0.04117714999999998
deletion,0.0,0.7,,overlap,1.0,1.0,43,6,False,0.12487197218899519,0.1342469721889952,0.1,0.41025641025641024,0.5606060606060606,False,True,0,0,0.2,7,32,0.1794871794871795,0.0,10,0.0,0.0,0.0,0.0,0.4978814356324999
deletion,0.0,0.7,,overlap,1.0,1.0,43,7,False,0.11508255057031783,0.1256852291417464,0.05,0.4375,0.5394736842105263,False,True,0,0,0.3,11,29,0.275,0.0,21,0.0,0.0,0.0,0.0,0.8809374097117415
deletion,0.0,0.7,,overlap,1.0,1.0,43,8,False,0.09613334149916694,0.1067639218563098,0.05,0.47058823529411764,0.5060240963855421,False,True,0,0,0.3,14,32,0.30434782608695654,0.1,35,0.0,0.0,0.0,0.0,0.9040009609665968
deletion,0.0,0.7,,overlap,1.0,1.0,43,9,False,0.08727857755294664,0.09413544139223236,0.05,0.4807692307692308,0.4942528735632184,False,True,0,0,0.5,13,30,0.3023255813953488,0.15,48,0.0,0.0,0.0,0.0,0.9466650119970664
deletion,0.0,0.7,,overlap,1.0,1.0,43,10,False,0.0868875045932814,0.09560158104417427,0.05,0.49056603773584906,0.4838709677419355,False,True,0,0,0.6,24,22,0.5217391304347826,0.15,72,0.0,0.0,0.0,0.0,0.9274167488086749
deletion,0.0,0.7,,overlap,1.0,1.0,43,11,False,0.08837991415924676,0.0967011857831307,0.0,0.5172413793103449,0.45098039215686275,False,True,0,0,0.7,23,16,0.5897435897435898,0.15,95,0.0,0.0,0.0,0.0,0.9437619988593298
deletion,0.0,0.7,,overlap,1.0,1.0,43,12,False,0.08503493561943508,0.09127588933734802,0.0,0.5409836065573771,0.4380952380952381,False,True,0,0,0.7,22,16,0.5789473684210527,0.15,117,0.0,0.0,0.0,0.0,0.9455492604721892
deletion,0.0,0.7,,overlap,1.0,1.0,43,13,False,0.08252620171457632,0.08720691700301102,0.0,0.5625,0.41818181818181815,False,True,0,0,0.7,30,15,0.6666666666666666,0.2,147,0.0,0.0,0.0,0.0,0.9752652643346031
deletion,0.0,0.7,,overlap,1.0,1.0,43,14,False,0.08689465128593223,0.09040518775225825,0.0,0.5757575757575758,0.40350877192982454,False,True,0,0,0.8,19,15,0.5588235294117647,0.25,166,0.0,0.0,0.0,0.0,0.9845372478935764
deletion,0.0,0.7,,overlap,1.0,1.0,43,15,False,0.09642098846444917,0.09905389081419369,0.0,0.6056338028169014,0.3865546218487395,False,True,0,0,0.8,36,9,0.8,0.2,202,0.0,0.0,0.0,0.0,0.9901695914927803
deletion,0.0,0.7,,overlap,1.0,1.0,43,16,False,0.09731574134833688,0.09929041811064526,0.0,0.6363636363636364,0.3709677419354839,False,True,0,0,0.9,34,5,0.8717948717948718,0.3,236,0.0,0.0,0.0,0.0,0.9979851065803227
deletion,0.0,0.7,,overlap,1.0,1.0,43,17,False,0.11048680601125264,0.11196781358298394,0.0,0.6626506024096386,0.3511450381679389,False,True,0,0,1.0,43,1,0.9772727272727273,0.4,279,0.0,0.0,0.0,0.0,0.9963306315106387
deletion,0.0,0.7,,overlap,1.0,1.0,43,18,False,0.1328651045084395,0.13397586018723795,0.0,0.6956521739130435,0.33093525179856115,False,True,0,0,1.0,41,0,1.0,0.45,320,0.0,0.0,0.0,0.0,0.9996174258300395
deletion,0.0,0.7,,overlap,1.0,1.0,43,19,False,0.15589882838132962,0.15673189514042846,0.0,0.7227722772277227,0.3129251700680272,False,True,0,0,1.0,34,0,1.0,0.55,354,0.0,0.0,0.0,0.0,0.9999313430241104
deletion,0.0,0.7,,overlap,1.0,1.0,43,20,False,0.18567412128599722,0.18629892135532133,0.0,0.7407407407407407,0.2987012987012987,False,True,0,0,1.0,40,0,1.0,0.5,394,0.0,0.0,0.0,0.0,0.9999794582545355
deletion,0.0,0.7,,overlap,1.0,1.0,43,21,False,0.2017555909644979,0.202224191016491,0.0,0.7522123893805309,0.2911392405063291,False,True,0,0,1.0,41,0,1.0,0.7,435,0.0,0.0,0.0,0.0,0.9828453441060268
deletion,0.0,0.7,,overlap,1.0,1.0,43,22,False,0.23881669322337346,0.23916814326236824,0.0,0.75,0.294478527607362,False,True,0,0,1.0,47,0,1.0,0.6,482,0.0,0.0,0.0,0.0,0.9971156783629912
deletion,0.0,0.7,,overlap,1.0,1.0,43,23,False,0.2541125199175301,0.2543761074467762,0.0,0.75,0.294478527607362,False,True,0,0,1.0,45,0,1.0,0.45,527,0.0,0.0,0.0,0.0,0.9995147276584688
deletion,0.0,0.7,,overlap,1.0,1.0,43,24,False,0.24683438993814755,0.24703208058508214,0.0,0.7520661157024794,0.2874251497005988,False,True,0,0,1.0,46,0,1.0,0.5,573,0.0,0.0,0.0,0.0,0.9998833242926866
deletion,0.0,0.7,,overlap,1.0,1.0,43,25,False,0.2476257924536107,0.24777406043881162,0.0,0.7580645161290323,0.28402366863905326,False,True,0,0,1.0,44,0,1.0,0.55,617,0.0,0.0,0.0,0.0,0.9999184642768446
deletion,0.0,0.7,,overlap,1.0,1.0,43,26,False,0.254469344340208,0.2545805453291087,0.0,0.7727272727272727,0.27586206896551724,False,True,0,0,1.0,40,0,1.0,0.45,657,0.0,0.0,0.0,0.0,0.9999600584621687
deletion,0.0,0.7,,overlap,1.0,1.0,43,27,False,0.247102008255156,0.2471854089968315,0.0,0.7714285714285715,0.2681564245810056,False,True,0,0,1.0,38,0,1.0,0.45,695,0.0,0.0,0.0,0.0,0.9999804259022896
deletion,0.0,0.7,,overlap,1.0,1.0,43,28,False,0.241576506191367,0.24163905674762362,0.0,0.7718120805369127,0.2702702702702703,False,True,0,0,1.0,37,0,1.0,0.6,732,0.0,0.0,0.0,0.0,0.9999932856250764
