able_rate,bond,default_rate,gift,involuntary_default_rate,mean_borrower_mana,mean_lender_loss,n,principal_sigma,rho,rho_star,strategic_default_rate,total_lender_loss,w_rep
0.425,2500.0,0.92,0.0,0.575,5148.017516188611,2669.0142518766875,200,0.6,0.5,0.8113207547169812,0.345,533802.8503753375,500.0
0.975,2500.0,0.9,5010.0,0.025,10109.260079833573,2620.2568155216495,200,0.6,0.5,0.8113207547169812,0.875,524051.3631043299,500.0
0.425,2500.0,0.895,0.0,0.575,5120.794410474423,2641.791146162499,200,0.6,0.6,0.8113207547169812,0.32,528358.2292324998,500.0
0.975,2500.0,0.82,5010.0,0.025,10019.237132449874,2530.233868137952,200,0.6,0.6,0.8113207547169812,0.795,506046.7736275904,500.0
0.425,2500.0,0.83,0.0,0.575,5026.675586688203,2547.67232237628,200,0.6,0.7,0.8113207547169812,0.255,509534.464475256,500.0
0.975,2500.0,0.7,5010.0,0.025,9844.492929947732,2355.489665635809,200,0.6,0.7,0.8113207547169812,0.675,471097.9331271618,500.0
0.425,2500.0,0.73,0.0,0.575,4826.312549957599,2347.309285645676,200,0.6,0.8,0.8113207547169812,0.155,469461.8571291352,500.0
0.975,2500.0,0.445,5010.0,0.025,9316.768527384907,1827.765263072985,200,0.6,0.8,0.8113207547169812,0.42,365553.05261459696,500.0
0.425,2500.0,0.6,0.0,0.575,4386.865575908956,1907.8623115970329,200,0.6,0.9,0.8113207547169812,0.025,381572.46231940656,500.0
0.975,2500.0,0.1,5010.0,0.025,8171.616371170597,682.6131068586737,200,0.6,0.9,0.8113207547169812,0.075,136522.62137173474,500.0
0.425,2500.0,0.575,0.0,0.575,3494.407799963126,1015.4045356512029,200,0.6,1.0,0.8113207547169812,0.0,203080.90713024058,500.0
0.975,2500.0,0.025,5010.0,0.025,7521.374408868213,32.371144556289075,200,0.6,1.0,0.8113207547169812,0.0,6474.228911257815,500.0
0.425,2500.0,0.92,0.0,0.575,5148.017516188611,2669.0142518766875,200,0.6,0.0,0.6226415094339622,0.345,533802.8503753375,1000.0
0.975,2500.0,0.9,5010.0,0.025,10109.260079833573,2620.2568155216495,200,0.6,0.0,0.6226415094339622,0.875,524051.3631043299,1000.0
0.425,2500.0,0.905,0.0,0.575,5132.203343022229,2653.200078710306,200,0.6,0.1,0.6226415094339622,0.33,530640.0157420612,1000.0
0.975,2500.0,0.865,5010.0,0.025,10071.849612702146,2582.8463483902224,200,0.6,0.1,0.6226415094339622,0.84,516569.2696780445,1000.0
0.425,2500.0,0.895,0.0,0.575,5120.794410474423,2641.791146162499,200,0.6,0.2,0.6226415094339622,0.32,528358.2292324998,1000.0
0.975,2500.0,0.82,5010.0,0.025,10019.237132449874,2530.233868137952,200,0.6,0.2,0.6226415094339622,0.795,506046.7736275904,1000.0
0.425,2500.0,0.865,0.0,0.575,5080.2349610829715,2601.2316967710485,200,0.6,0.3,0.6226415094339622,0.29,520246.33935420966,1000.0
0.975,2500.0,0.775,5010.0,0.025,9958.548463234214,2469.5451989222893,200,0.6,0.3,0.6226415094339622,0.75,493909.0397844579,1000.0
0.425,2500.0,0.83,0.0,0.575,5026.675586688203,2547.67232237628,200,0.6,0.4,0.6226415094339622,0.255,509534.464475256,1000.0
0.975,2500.0,0.7,5010.0,0.025,9844.492929947732,2355.489665635809,200,0.6,0.4,0.6226415094339622,0.675,471097.9331271618,1000.0
0.425,2500.0,0.775,0.0,0.575,4926.26865135675,2447.2653870448266,200,0.6,0.5,0.6226415094339622,0.2,489453.0774089653,1000.0
0.975,2500.0,0.595,5010.0,0.025,9651.661695886625,2162.6584315747027,200,0.6,0.5,0.6226415094339622,0.57,432531.68631494057,1000.0
0.425,2500.0,0.73,0.0,0.575,4826.312549957599,2347.309285645676,200,0.6,0.6,0.6226415094339622,0.155,469461.8571291352,1000.0
0.975,2500.0,0.445,5010.0,0.025,9316.768527384907,1827.765263072985,200,0.6,0.6,0.6226415094339622,0.42,365553.05261459696,1000.0
0.425,2500.0,0.655,0.0,0.575,4610.300246247955,2131.2969819360324,200,0.6,0.7,0.6226415094339622,0.08,426259.39638720645,1000.0
0.975,2500.0,0.245,5010.0,0.025,8754.468867032429,1265.4656027205058,200,0.6,0.7,0.6226415094339622,0.22,253093.12054410117,1000.0
0.425,2500.0,0.6,0.0,0.575,4386.865575908956,1907.8623115970329,200,0.6,0.8,0.6226415094339622,0.025,381572.46231940656,1000.0
0.975,2500.0,0.1,5010.0,0.025,8171.616371170597,682.6131068586737,200,0.6,0.8,0.6226415094339622,0.075,136522.62137173474,1000.0
0.425,2500.0,0.585,0.0,0.575,4280.884684339705,1801.8814200277825,200,0.6,0.9,0.6226415094339622,0.01,360376.2840055565,1000.0
0.975,2500.0,0.035,5010.0,0.025,7746.748716188037,257.7454518761149,200,0.6,0.9,0.6226415094339622,0.01,51549.09037522297,1000.0
0.425,2500.0,0.575,0.0,0.575,3494.407799963126,1015.4045356512029,200,0.6,1.0,0.6226415094339622,0.0,203080.90713024058,1000.0
0.975,2500.0,0.025,5010.0,0.025,7521.374408868213,32.371144556289075,200,0.6,1.0,0.6226415094339622,0.0,6474.228911257815,1000.0
0.425,2500.0,0.73,0.0,0.575,4826.312549957599,2347.309285645676,200,0.6,0.0,0.05660377358490565,0.155,469461.8571291352,2500.0
0.975,2500.0,0.445,5010.0,0.025,9316.768527384907,1827.765263072985,200,0.6,0.0,0.05660377358490565,0.42,365553.05261459696,2500.0
0.425,2500.0,0.705,0.0,0.575,4760.08680307415,2281.083538762228,200,0.6,0.1,0.05660377358490565,0.13,456216.70775244554,2500.0
0.975,2500.0,0.345,5010.0,0.025,9053.70040436051,1564.6971400485877,200,0.6,0.1,0.05660377358490565,0.32,312939.42800971755,2500.0
0.425,2500.0,0.67,0.0,0.575,4658.232782828666,2179.2295185167427,200,0.6,0.2,0.05660377358490565,0.095,435845.90370334854,2500.0
0.975,2500.0,0.27,5010.0,0.025,8834.402642121217,1345.3993778092931,200,0.6,0.2,0.05660377358490565,0.245,269079.87556185864,2500.0
0.425,2500.0,0.64,0.0,0.575,4558.313323736998,2079.3100594250745,200,0.6,0.3,0.05660377358490565,0.065,415862.01188501494,2500.0
0.975,2500.0,0.215,5010.0,0.025,8650.276837954878,1161.273573642955,200,0.6,0.3,0.05660377358490565,0.19,232254.71472859097,2500.0
0.425,2500.0,0.62,0.0,0.575,4478.6149798597135,1999.6117155477905,200,0.6,0.4,0.05660377358490565,0.045,399922.3431095581,2500.0
0.975,2500.0,0.15,5010.0,0.025,8402.659268078965,913.6560037670413,200,0.6,0.4,0.05660377358490565,0.125,182731.20075340825,2500.0
0.425,2500.0,0.6,0.0,0.575,4386.865575908956,1907.8623115970329,200,0.6,0.5,0.05660377358490565,0.025,381572.46231940656,2500.0
0.975,2500.0,0.1,5010.0,0.025,8171.616371170597,682.6131068586737,200,0.6,0.5,0.05660377358490565,0.075,136522.62137173474,2500.0
0.425,2500.0,0.6,0.0,0.575,4386.865575908956,1907.8623115970329,200,0.6,0.6,0.05660377358490565,0.025,381572.46231940656,2500.0
0.975,2500.0,0.07,5010.0,0.025,8001.996150253356,512.9928859414325,200,0.6,0.6,0.05660377358490565,0.045,102598.5771882865,2500.0
0.425,2500.0,0.585,0.0,0.575,4280.884684339705,1801.8814200277825,200,0.6,0.7,0.05660377358490565,0.01,360376.2840055565,2500.0
0.975,2500.0,0.04,5010.0,0.025,7791.4762558907805,302.4729915788576,200,0.6,0.7,0.05660377358490565,0.015,60494.59831577152,2500.0
0.425,2500.0,0.58,0.0,0.575,4230.7615845762275,1751.7583202643043,200,0.6,0.8,0.05660377358490565,0.005,350351.66405286087,2500.0
0.975,2500.0,0.03,5010.0,0.025,7696.625616424559,207.62235211263666,200,0.6,0.8,0.05660377358490565,0.005,41524.47042252733,2500.0
0.425,2500.0,0.575,0.0,0.575,4167.515207029661,1688.5119427177383,200,0.6,0.9,0.05660377358490565,0.0,337702.38854354765,2500.0
0.975,2500.0,0.025,5010.0,0.025,7633.379238877993,144.37597456607054,200,0.6,0.9,0.05660377358490565,0.0,28875.19491321411,2500.0
0.425,2500.0,0.575,0.0,0.575,3494.407799963126,1015.4045356512029,200,0.6,1.0,0.05660377358490565,0.0,203080.90713024058,2500.0
0.975,2500.0,0.025,5010.0,0.025,7521.374408868213,32.371144556289075,200,0.6,1.0,0.05660377358490565,0.0,6474.228911257815,2500.0
0.425,2500.0,0.6,0.0,0.575,4386.865575908956,1907.8623115970329,200,0.6,0.0,0.0,0.025,381572.46231940656,5000.0
0.975,2500.0,0.1,5010.0,0.025,8171.616371170597,682.6131068586737,200,0.6,0.0,0.0,0.075,136522.62137173474,5000.0
0.425,2500.0,0.6,0.0,0.575,4386.865575908956,1907.8623115970329,200,0.6,0.1,0.0,0.025,381572.46231940656,5000.0
0.975,2500.0,0.085,5010.0,0.025,8090.620292896556,601.6170285846333,200,0.6,0.1,0.0,0.06,120323.40571692666,5000.0
0.425,2500.0,0.6,0.0,0.575,4386.865575908956,1907.8623115970329,200,0.6,0.2,0.0,0.025,381572.46231940656,5000.0
0.975,2500.0,0.07,5010.0,0.025,8001.996150253356,512.9928859414325,200,0.6,0.2,0.0,0.045,102598.5771882865,5000.0
0.425,2500.0,0.59,0.0,0.575,4319.7420844533535,1840.7388201414306,200,0.6,0.3,0.0,0.015,368147.7640282861,5000.0
0.975,2500.0,0.05,5010.0,0.025,7870.0413836450825,381.03811933315984,200,0.6,0.3,0.0,0.025,76207.62386663197,5000.0
0.425,2500.0,0.585,0.0,0.575,4280.884684339705,1801.8814200277825,200,0.6,0.4,0.0,0.01,360376.2840055565,5000.0
0.975,2500.0,0.04,5010.0,0.025,7791.4762558907805,302.4729915788576,200,0.6,0.4,0.0,0.015,60494.59831577152,5000.0
0.425,2500.0,0.585,0.0,0.575,4280.884684339705,1801.8814200277825,200,0.6,0.5,0.0,0.01,360376.2840055565,5000.0
0.975,2500.0,0.035,5010.0,0.025,7746.748716188037,257.7454518761149,200,0.6,0.5,0.0,0.01,51549.09037522297,5000.0
0.425,2500.0,0.58,0.0,0.575,4230.7615845762275,1751.7583202643043,200,0.6,0.6,0.0,0.005,350351.66405286087,5000.0
0.975,2500.0,0.03,5010.0,0.025,7696.625616424559,207.62235211263666,200,0.6,0.6,0.0,0.005,41524.47042252733,5000.0
0.425,2500.0,0.575,0.0,0.575,4167.515207029661,1688.5119427177383,200,0.6,0.7,0.0,0.0,337702.38854354765,5000.0
0.975,2500.0,0.025,5010.0,0.025,7633.379238877993,144.37597456607054,200,0.6,0.7,0.0,0.0,28875.19491321411,5000.0
0.425,2500.0,0.575,0.0,0.575,4167.515207029661,1688.5119427177383,200,0.6,0.8,0.0,0.0,337702.38854354765,5000.0
0.975,2500.0,0.025,5010.0,0.025,7633.379238877993,144.37597456607054,200,0.6,0.8,0.0,0.0,28875.19491321411,5000.0
0.425,2500.0,0.575,0.0,0.575,4167.515207029661,1688.5119427177383,200,0.6,0.9,0.0,0.0,337702.38854354765,5000.0
0.975,2500.0,0.025,5010.0,0.025,7633.379238877993,144.37597456607054,200,0.6,0.9,0.0,0.0,28875.19491321411,5000.0
0.425,2500.0,0.575,0.0,0.575,3494.407799963126,1015.4045356512029,200,0.6,1.0,0.0,0.0,203080.90713024058,5000.0
0.975,2500.0,0.025,5010.0,0.025,7521.374408868213,32.371144556289075,200,0.6,1.0,0.0,0.0,6474.228911257815,5000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.0,0.0,0.0,203080.90713024058,0.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.0,0.0,0.0,6474.228911257815,0.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.1,0.0,0.0,203080.90713024058,0.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.1,0.0,0.0,6474.228911257815,0.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.2,0.0,0.0,203080.90713024058,0.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.2,0.0,0.0,6474.228911257815,0.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.3,0.0,0.0,203080.90713024058,0.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.3,0.0,0.0,6474.228911257815,0.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.4,0.0,0.0,203080.90713024058,0.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.4,0.0,0.0,6474.228911257815,0.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.5,0.0,0.0,203080.90713024058,0.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.5,0.0,0.0,6474.228911257815,0.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.6,0.0,0.0,203080.90713024058,0.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.6,0.0,0.0,6474.228911257815,0.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.7,0.0,0.0,203080.90713024058,0.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.7,0.0,0.0,6474.228911257815,0.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.8,0.0,0.0,203080.90713024058,0.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.8,0.0,0.0,6474.228911257815,0.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.9,0.0,0.0,203080.90713024058,0.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.9,0.0,0.0,6474.228911257815,0.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,1.0,0.0,0.0,203080.90713024058,0.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,1.0,0.0,0.0,6474.228911257815,0.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.0,0.0,0.0,203080.90713024058,500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.0,0.0,0.0,6474.228911257815,500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.1,0.0,0.0,203080.90713024058,500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.1,0.0,0.0,6474.228911257815,500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.2,0.0,0.0,203080.90713024058,500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.2,0.0,0.0,6474.228911257815,500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.3,0.0,0.0,203080.90713024058,500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.3,0.0,0.0,6474.228911257815,500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.4,0.0,0.0,203080.90713024058,500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.4,0.0,0.0,6474.228911257815,500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.5,0.0,0.0,203080.90713024058,500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.5,0.0,0.0,6474.228911257815,500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.6,0.0,0.0,203080.90713024058,500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.6,0.0,0.0,6474.228911257815,500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.7,0.0,0.0,203080.90713024058,500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.7,0.0,0.0,6474.228911257815,500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.8,0.0,0.0,203080.90713024058,500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.8,0.0,0.0,6474.228911257815,500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.9,0.0,0.0,203080.90713024058,500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.9,0.0,0.0,6474.228911257815,500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,1.0,0.0,0.0,203080.90713024058,500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,1.0,0.0,0.0,6474.228911257815,500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.0,0.0,0.0,203080.90713024058,1000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.0,0.0,0.0,6474.228911257815,1000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.1,0.0,0.0,203080.90713024058,1000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.1,0.0,0.0,6474.228911257815,1000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.2,0.0,0.0,203080.90713024058,1000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.2,0.0,0.0,6474.228911257815,1000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.3,0.0,0.0,203080.90713024058,1000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.3,0.0,0.0,6474.228911257815,1000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.4,0.0,0.0,203080.90713024058,1000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.4,0.0,0.0,6474.228911257815,1000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.5,0.0,0.0,203080.90713024058,1000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.5,0.0,0.0,6474.228911257815,1000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.6,0.0,0.0,203080.90713024058,1000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.6,0.0,0.0,6474.228911257815,1000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.7,0.0,0.0,203080.90713024058,1000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.7,0.0,0.0,6474.228911257815,1000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.8,0.0,0.0,203080.90713024058,1000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.8,0.0,0.0,6474.228911257815,1000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.9,0.0,0.0,203080.90713024058,1000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.9,0.0,0.0,6474.228911257815,1000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,1.0,0.0,0.0,203080.90713024058,1000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,1.0,0.0,0.0,6474.228911257815,1000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.0,0.0,0.0,203080.90713024058,2500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.0,0.0,0.0,6474.228911257815,2500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.1,0.0,0.0,203080.90713024058,2500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.1,0.0,0.0,6474.228911257815,2500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.2,0.0,0.0,203080.90713024058,2500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.2,0.0,0.0,6474.228911257815,2500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.3,0.0,0.0,203080.90713024058,2500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.3,0.0,0.0,6474.228911257815,2500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.4,0.0,0.0,203080.90713024058,2500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.4,0.0,0.0,6474.228911257815,2500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.5,0.0,0.0,203080.90713024058,2500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.5,0.0,0.0,6474.228911257815,2500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.6,0.0,0.0,203080.90713024058,2500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.6,0.0,0.0,6474.228911257815,2500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.7,0.0,0.0,203080.90713024058,2500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.7,0.0,0.0,6474.228911257815,2500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.8,0.0,0.0,203080.90713024058,2500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.8,0.0,0.0,6474.228911257815,2500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.9,0.0,0.0,203080.90713024058,2500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.9,0.0,0.0,6474.228911257815,2500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,1.0,0.0,0.0,203080.90713024058,2500.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,1.0,0.0,0.0,6474.228911257815,2500.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.0,0.0,0.0,203080.90713024058,5000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.0,0.0,0.0,6474.228911257815,5000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.1,0.0,0.0,203080.90713024058,5000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.1,0.0,0.0,6474.228911257815,5000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.2,0.0,0.0,203080.90713024058,5000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.2,0.0,0.0,6474.228911257815,5000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.3,0.0,0.0,203080.90713024058,5000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.3,0.0,0.0,6474.228911257815,5000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.4,0.0,0.0,203080.90713024058,5000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.4,0.0,0.0,6474.228911257815,5000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.5,0.0,0.0,203080.90713024058,5000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.5,0.0,0.0,6474.228911257815,5000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.6,0.0,0.0,203080.90713024058,5000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.6,0.0,0.0,6474.228911257815,5000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.7,0.0,0.0,203080.90713024058,5000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.7,0.0,0.0,6474.228911257815,5000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.8,0.0,0.0,203080.90713024058,5000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.8,0.0,0.0,6474.228911257815,5000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,0.9,0.0,0.0,203080.90713024058,5000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,0.9,0.0,0.0,6474.228911257815,5000.0
0.425,5150.0,0.575,0.0,0.575,6192.266749519955,1015.4045356512029,200,0.6,1.0,0.0,0.0,203080.90713024058,5000.0
0.975,5150.0,0.025,5010.0,0.025,10219.233358425041,32.371144556289075,200,0.6,1.0,0.0,0.0,6474.228911257815,5000.0
